AmountSpent,InteractionID,LoginFrequency,TransactionYear,ChurnStatus,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Furniture,ProductCategory_Groceries,InteractionType_Feedback,InteractionType_Inquiry,InteractionType_No Interaction,ResolutionStatus_Resolved,ResolutionStatus_Unresolved,ServiceUsage_Online Banking,ServiceUsage_Website
177.6,-1.0,42,2022,0,False,False,False,False,False,False,True,False,False,False,False
277.57,-1.0,42,2022,0,False,False,False,True,False,False,True,False,False,False,False
110.29,2434.0,5,2022,1,False,False,False,False,True,False,False,False,True,False,True
110.29,2892.0,5,2022,1,False,False,False,False,True,False,False,True,False,False,True
401.9,2434.0,5,2022,1,False,False,True,False,True,False,False,False,True,False,True
401.9,2892.0,5,2022,1,False,False,True,False,True,False,False,True,False,False,True
443.38,5233.0,20,2022,0,False,False,False,False,False,True,False,False,True,False,True
443.38,2311.0,20,2022,0,False,False,False,False,False,True,False,True,False,False,True
171.69,5233.0,20,2022,0,True,False,False,False,False,True,False,False,True,False,True
171.69,2311.0,20,2022,0,True,False,False,False,False,True,False,True,False,False,True
145.77,7766.0,1,2022,0,False,True,False,False,False,True,False,False,True,False,True
145.77,5671.0,1,2022,0,False,True,False,False,False,False,False,False,True,False,True
272.38,7766.0,1,2022,0,False,False,True,False,False,True,False,False,True,False,True
272.38,5671.0,1,2022,0,False,False,True,False,False,False,False,False,True,False,True
134.68,7766.0,1,2022,0,False,False,False,True,False,True,False,False,True,False,True
134.68,5671.0,1,2022,0,False,False,False,True,False,False,False,False,True,False,True
144.79,7766.0,1,2022,0,False,True,False,False,False,True,False,False,True,False,True
144.79,5671.0,1,2022,0,False,True,False,False,False,False,False,False,True,False,True
414.2,7766.0,1,2022,0,True,False,False,False,False,True,False,False,True,False,True
414.2,5671.0,1,2022,0,True,False,False,False,False,False,False,False,True,False,True
491.52,7766.0,1,2022,0,True,False,False,False,False,True,False,False,True,False,True
491.52,5671.0,1,2022,0,True,False,False,False,False,False,False,False,True,False,True
310.36,7766.0,1,2022,0,False,False,False,False,False,True,False,False,True,False,True
310.36,5671.0,1,2022,0,False,False,False,False,False,False,False,False,True,False,True
304.15,7766.0,1,2022,0,True,False,False,False,False,True,False,False,True,False,True
304.15,5671.0,1,2022,0,True,False,False,False,False,False,False,False,True,False,True
30.48,-1.0,24,2022,0,False,False,False,True,False,False,True,False,False,False,False
403.33,7709.0,9,2022,0,False,True,False,False,False,True,False,False,True,False,False
448.61,7408.0,15,2022,0,True,False,False,False,False,False,False,False,True,False,True
448.61,5353.0,15,2022,0,True,False,False,False,True,False,False,False,True,False,True
158.31,7408.0,15,2022,0,True,False,False,False,False,False,False,False,True,False,True
158.31,5353.0,15,2022,0,True,False,False,False,True,False,False,False,True,False,True
269.03,7408.0,15,2022,0,False,False,False,True,False,False,False,False,True,False,True
269.03,5353.0,15,2022,0,False,False,False,True,True,False,False,False,True,False,True
153.67,7408.0,15,2022,0,False,False,True,False,False,False,False,False,True,False,True
153.67,5353.0,15,2022,0,False,False,True,False,True,False,False,False,True,False,True
254.65,7408.0,15,2022,0,False,False,True,False,False,False,False,False,True,False,True
254.65,5353.0,15,2022,0,False,False,True,False,True,False,False,False,True,False,True
288.47,7408.0,15,2022,0,False,False,False,False,False,False,False,False,True,False,True
288.47,5353.0,15,2022,0,False,False,False,False,True,False,False,False,True,False,True
367.93,6429.0,37,2022,0,True,False,False,False,True,False,False,True,False,False,True
367.93,5561.0,37,2022,0,True,False,False,False,True,False,False,False,True,False,True
163.11,6429.0,37,2022,0,False,False,True,False,True,False,False,True,False,False,True
163.11,5561.0,37,2022,0,False,False,True,False,True,False,False,False,True,False,True
171.84,6429.0,37,2022,0,False,False,False,True,True,False,False,True,False,False,True
171.84,5561.0,37,2022,0,False,False,False,True,True,False,False,False,True,False,True
86.01,6429.0,37,2022,0,False,True,False,False,True,False,False,True,False,False,True
86.01,5561.0,37,2022,0,False,True,False,False,True,False,False,False,True,False,True
314.12,6429.0,37,2022,0,True,False,False,False,True,False,False,True,False,False,True
314.12,5561.0,37,2022,0,True,False,False,False,True,False,False,False,True,False,True
391.93,6429.0,37,2022,0,False,False,False,False,True,False,False,True,False,False,True
391.93,5561.0,37,2022,0,False,False,False,False,True,False,False,False,True,False,True
464.98,6429.0,37,2022,0,False,False,False,True,True,False,False,True,False,False,True
464.98,5561.0,37,2022,0,False,False,False,True,True,False,False,False,True,False,True
469.78,6429.0,37,2022,0,False,False,True,False,True,False,False,True,False,False,True
469.78,5561.0,37,2022,0,False,False,True,False,True,False,False,False,True,False,True
209.68,-1.0,18,2022,0,False,True,False,False,False,False,True,False,False,False,False
240.21,2629.0,22,2022,0,False,False,False,False,False,True,False,True,False,True,False
198.08,2629.0,22,2022,0,False,False,False,True,False,True,False,True,False,True,False
363.42,2629.0,22,2022,0,False,False,False,False,False,True,False,True,False,True,False
288.37,2629.0,22,2022,0,False,False,True,False,False,True,False,True,False,True,False
388.46,2629.0,22,2022,0,False,False,True,False,False,True,False,True,False,True,False
403.54,2629.0,22,2022,0,False,False,True,False,False,True,False,True,False,True,False
334.91,-1.0,11,2022,0,False,False,False,False,False,False,True,False,False,False,True
216.34,-1.0,11,2022,0,False,False,False,False,False,False,True,False,False,False,True
409.74,-1.0,11,2022,0,False,False,True,False,False,False,True,False,False,False,True
261.24,5678.0,38,2022,0,False,False,True,False,False,True,False,False,True,False,False
338.97,-1.0,3,2022,0,False,False,False,True,False,False,True,False,False,False,False
282.53,-1.0,3,2022,0,False,False,False,False,False,False,True,False,False,False,False
347.62,-1.0,3,2022,0,False,False,True,False,False,False,True,False,False,False,False
74.09,-1.0,3,2022,0,True,False,False,False,False,False,True,False,False,False,False
28.71,-1.0,3,2022,0,False,False,False,True,False,False,True,False,False,False,False
76.37,-1.0,3,2022,0,False,False,False,True,False,False,True,False,False,False,False
289.07,-1.0,3,2022,0,False,True,False,False,False,False,True,False,False,False,False
276.73,-1.0,3,2022,0,False,False,False,True,False,False,True,False,False,False,False
90.19,2358.0,29,2022,0,False,True,False,False,True,False,False,False,True,False,True
302.15,2358.0,29,2022,0,False,False,False,False,True,False,False,False,True,False,True
27.15,2358.0,29,2022,0,False,False,False,True,True,False,False,False,True,False,True
249.25,2358.0,29,2022,0,False,False,False,False,True,False,False,False,True,False,True
337.64,2358.0,29,2022,0,False,False,True,False,True,False,False,False,True,False,True
298.87,2358.0,29,2022,0,False,True,False,False,True,False,False,False,True,False,True
9.8,5712.0,46,2022,0,False,False,False,True,False,True,False,False,True,False,False
9.8,5815.0,46,2022,0,False,False,False,True,False,True,False,True,False,False,False
156.61,4714.0,32,2022,0,True,False,False,False,False,True,False,True,False,False,True
156.61,5532.0,32,2022,0,True,False,False,False,True,False,False,True,False,False,True
229.15,4714.0,32,2022,0,False,False,True,False,False,True,False,True,False,False,True
229.15,5532.0,32,2022,0,False,False,True,False,True,False,False,True,False,False,True
299.04,4714.0,32,2022,0,False,False,False,True,False,True,False,True,False,False,True
299.04,5532.0,32,2022,0,False,False,False,True,True,False,False,True,False,False,True
241.73,4714.0,32,2022,0,False,False,False,True,False,True,False,True,False,False,True
241.73,5532.0,32,2022,0,False,False,False,True,True,False,False,True,False,False,True
296.43,2266.0,34,2022,0,False,False,False,False,False,True,False,True,False,True,False
19.9,2266.0,34,2022,0,False,True,False,False,False,True,False,True,False,True,False
134.6,2266.0,34,2022,0,False,True,False,False,False,True,False,True,False,True,False
310.99,2266.0,34,2022,0,False,False,False,False,False,True,False,True,False,True,False
410.42,2266.0,34,2022,0,False,False,False,True,False,True,False,True,False,True,False
126.61,2266.0,34,2022,0,True,False,False,False,False,True,False,True,False,True,False
493.29,6461.0,8,2022,0,False,False,True,False,False,True,False,True,False,False,True
493.29,9384.0,8,2022,0,False,False,True,False,True,False,False,True,False,False,True
272.15,6461.0,8,2022,0,False,False,True,False,False,True,False,True,False,False,True
272.15,9384.0,8,2022,0,False,False,True,False,True,False,False,True,False,False,True
139.23,6461.0,8,2022,0,False,False,False,False,False,True,False,True,False,False,True
139.23,9384.0,8,2022,0,False,False,False,False,True,False,False,True,False,False,True
20.91,6461.0,8,2022,0,True,False,False,False,False,True,False,True,False,False,True
20.91,9384.0,8,2022,0,True,False,False,False,True,False,False,True,False,False,True
451.28,8478.0,34,2022,0,False,True,False,False,False,False,False,True,False,True,False
201.88,8478.0,34,2022,0,False,True,False,False,False,False,False,True,False,True,False
295.8,8478.0,34,2022,0,True,False,False,False,False,False,False,True,False,True,False
359.9,3277.0,5,2022,0,False,False,True,False,False,True,False,False,True,True,False
117.58,3277.0,5,2022,0,True,False,False,False,False,True,False,False,True,True,False
218.25,3277.0,5,2022,0,False,False,False,True,False,True,False,False,True,True,False
288.26,-1.0,9,2022,0,False,False,False,True,False,False,True,False,False,False,False
359.91,-1.0,17,2022,0,False,False,True,False,False,False,True,False,False,False,False
107.8,-1.0,17,2022,0,False,True,False,False,False,False,True,False,False,False,False
372.12,-1.0,17,2022,0,False,False,False,True,False,False,True,False,False,False,False
117.48,-1.0,17,2022,0,False,False,False,False,False,False,True,False,False,False,False
119.69,-1.0,17,2022,0,True,False,False,False,False,False,True,False,False,False,False
478.42,-1.0,17,2022,0,False,False,False,False,False,False,True,False,False,False,False
311.85,-1.0,17,2022,0,False,False,True,False,False,False,True,False,False,False,False
240.22,-1.0,17,2022,0,False,False,False,False,False,False,True,False,False,False,False
178.11,-1.0,17,2022,0,False,False,False,False,False,False,True,False,False,False,False
433.17,2741.0,20,2022,0,False,False,False,False,False,False,False,True,False,False,False
293.56,2741.0,20,2022,0,True,False,False,False,False,False,False,True,False,False,False
422.92,2741.0,20,2022,0,False,False,True,False,False,False,False,True,False,False,False
267.03,2741.0,20,2022,0,False,False,False,False,False,False,False,True,False,False,False
399.27,-1.0,42,2022,0,False,False,False,True,False,False,True,False,False,False,False
209.71,-1.0,42,2022,0,False,True,False,False,False,False,True,False,False,False,False
213.13,-1.0,42,2022,0,False,False,False,True,False,False,True,False,False,False,False
417.22,-1.0,42,2022,0,False,False,True,False,False,False,True,False,False,False,False
192.17,-1.0,42,2022,0,False,False,False,False,False,False,True,False,False,False,False
159.96,-1.0,42,2022,0,False,False,True,False,False,False,True,False,False,False,False
200.23,-1.0,42,2022,0,False,False,False,True,False,False,True,False,False,False,False
224.52,5334.0,27,2022,0,True,False,False,False,False,True,False,True,False,True,False
435.88,5334.0,27,2022,0,False,False,False,False,False,True,False,True,False,True,False
396.22,5334.0,27,2022,0,False,False,False,False,False,True,False,True,False,True,False
76.42,5334.0,27,2022,0,False,False,False,True,False,True,False,True,False,True,False
267.46,5334.0,27,2022,0,True,False,False,False,False,True,False,True,False,True,False
217.86,-1.0,5,2022,0,True,False,False,False,False,False,True,False,False,True,False
211.29,-1.0,5,2022,0,False,False,False,False,False,False,True,False,False,True,False
359.66,-1.0,5,2022,0,False,False,True,False,False,False,True,False,False,True,False
269.33,-1.0,5,2022,0,False,False,True,False,False,False,True,False,False,True,False
191.8,3327.0,46,2022,1,False,False,False,False,False,False,False,True,False,False,False
191.8,4203.0,46,2022,1,False,False,False,False,False,False,False,True,False,False,False
179.18,3327.0,46,2022,1,True,False,False,False,False,False,False,True,False,False,False
179.18,4203.0,46,2022,1,True,False,False,False,False,False,False,True,False,False,False
96.15,3327.0,46,2022,1,False,False,True,False,False,False,False,True,False,False,False
96.15,4203.0,46,2022,1,False,False,True,False,False,False,False,True,False,False,False
64.24,3327.0,46,2022,1,False,False,False,True,False,False,False,True,False,False,False
64.24,4203.0,46,2022,1,False,False,False,True,False,False,False,True,False,False,False
61.53,3327.0,46,2022,1,False,False,True,False,False,False,False,True,False,False,False
61.53,4203.0,46,2022,1,False,False,True,False,False,False,False,True,False,False,False
271.31,3419.0,29,2022,0,True,False,False,False,False,True,False,False,True,False,True
271.31,9812.0,29,2022,0,True,False,False,False,True,False,False,False,True,False,True
11.85,3419.0,29,2022,0,False,False,True,False,False,True,False,False,True,False,True
11.85,9812.0,29,2022,0,False,False,True,False,True,False,False,False,True,False,True
34.91,-1.0,11,2022,0,False,False,True,False,False,False,True,False,False,True,False
470.83,5164.0,26,2022,0,False,False,False,False,False,True,False,False,True,False,False
65.46,5164.0,26,2022,0,False,False,False,True,False,True,False,False,True,False,False
338.49,5259.0,23,2022,1,False,False,True,False,False,False,False,False,True,False,False
262.82,5259.0,23,2022,1,True,False,False,False,False,False,False,False,True,False,False
42.62,-1.0,18,2022,0,False,False,True,False,False,False,True,False,False,False,False
